loosing_hero_id_1,loosing_hero_id_2,loosing_hero_id_3,loosing_hero_id_4,loosing_hero_id_5,winning_hero_id_1,winning_hero_id_2,winning_hero_id_3,winning_hero_id_4,winning_hero_id_5
42,46,92,100,112,21,68,71,85,106
14,42,74,84,110,8,20,38,80,101
3,19,47,57,100,13,70,72,84,102
4,25,51,87,106,7,44,46,55,112
18,38,47,80,111,21,26,28,54,112
9,16,18,31,51,7,41,64,109,112
17,29,30,54,88,43,50,67,85,96
45,89,101,103,106,15,20,68,78,82
22,46,71,87,93,11,30,51,59,83
47,51,56,69,101,7,8,39,86,97
7,19,34,50,51,12,52,57,86,100
20,47,65,71,106,14,25,46,79,96
13,21,31,57,99,17,28,52,79,96
15,37,73,86,97,20,31,48,76,83
23,25,63,65,79,26,50,69,74,93
53,55,66,79,80,12,34,84,87,97
2,34,70,89,90,23,41,98,109,111
60,61,81,86,91,1,25,29,79,88
9,16,31,44,104,41,68,74,98,107
23,29,74,83,113,9,14,44,75,110
2,20,34,68,69,13,33,52,53,77
7,25,30,47,59,15,51,52,56,71
50,59,65,69,73,11,55,70,71,112
28,30,85,89,104,20,22,36,41,65
1,25,26,39,71,21,47,68,93,100
20,22,42,53,83,8,9,16,23,27
14,30,47,54,99,8,11,37,41,87
8,25,29,86,107,21,32,95,97,106
50,63,72,74,83,6,40,43,56,92
51,53,66,72,86,16,23,55,64,67
7,11,17,99,112,46,71,72,87,100
58,63,64,65,89,12,13,54,86,90
13,72,85,90,102,5,21,47,69,88
2,11,20,57,93,8,14,26,29,40
17,25,29,30,47,7,15,20,34,52
15,37,41,74,86,27,35,43,83,96
28,30,40,47,75,2,11,50,86,93
21,25,84,100,105,22,26,55,64,72
40,43,85,90,96,13,25,65,77,86
43,54,55,64,69,3,9,14,47,86
8,25,26,68,85,19,33,63,91,96
27,43,65,93,101,20,31,41,45,67
1,21,39,60,100,7,30,67,71,74
8,15,16,37,65,2,40,48,76,79
4,14,71,97,100,17,70,84,98,107
7,14,27,43,63,13,41,51,53,68
5,17,40,51,54,8,63,76,86,92
7,39,47,80,89,51,68,72,81,88
12,21,71,86,102,30,51,52,81,85
7,14,35,74,101,15,20,34,78,84
1,7,35,69,101,17,26,57,94,97
5,25,43,50,53,3,30,45,79,93
19,25,51,79,91,49,71,72,87,100
9,33,40,43,78,17,19,53,91,98
11,17,30,86,110,39,52,62,71,85
8,43,64,65,85,1,22,53,96,101
9,17,51,55,75,3,59,76,100,103
8,34,36,51,71,40,65,90,93,107
10,14,16,53,68,5,74,77,88,99
9,53,61,63,112,30,35,40,45,93
14,31,44,64,78,26,37,39,96,109
22,30,34,41,48,10,26,32,73,88
8,27,58,97,106,23,26,67,70,108
11,68,71,86,93,28,30,31,34,96
20,43,47,64,93,9,13,65,72,84
13,20,36,41,57,9,29,43,64,79
10,25,51,64,65,13,37,38,60,109
2,18,39,84,90,5,8,48,51,112
5,8,13,74,114,46,63,84,87,88
17,38,63,87,112,13,26,36,72,102
34,73,80,86,92,53,72,76,79,88
8,20,74,84,99,2,7,17,27,93
1,7,25,51,86,26,30,39,67,110
11,16,30,73,85,1,22,26,39,112
3,8,25,28,46,21,26,50,58,72
5,8,15,27,99,9,47,68,78,96
46,64,65,79,106,13,41,50,83,96
16,49,70,86,91,15,17,37,57,83
65,89,91,99,101,20,39,66,94,96
16,37,49,60,93,5,7,51,54,99
27,43,53,74,101,8,17,52,69,84
5,22,71,95,96,7,9,42,68,107
18,28,37,55,74,51,64,88,94,106
11,12,25,100,112,21,28,50,67,68
9,27,57,67,88,47,49,65,86,92
15,62,72,92,103,2,45,50,51,86
26,35,85,88,106,18,23,65,74,101
15,21,30,52,87,7,46,72,88,112
5,76,80,84,108,50,63,74,96,107
48,60,69,74,79,3,11,20,28,55
35,48,50,55,84,69,75,87,96,102
41,74,87,106,112,13,53,77,86,100
9,37,40,56,65,19,63,81,88,91
21,29,31,44,60,8,38,69,74,87
27,35,36,60,104,40,51,56,64,101
7,14,20,44,56,18,47,57,69,85
8,17,72,86,92,39,55,63,79,88
63,74,86,100,104,5,16,40,41,46
10,17,27,50,65,5,51,67,74,92
2,31,44,82,84,1,9,23,28,91
3,5,17,74,98,13,48,51,68,92
13,20,67,78,101,7,17,33,43,65
13,16,48,68,74,9,27,72,92,98
25,55,72,86,112,7,39,48,51,101
26,49,55,57,93,2,4,5,43,51
30,31,53,84,89,16,20,67,96,97
32,55,87,106,109,26,54,74,96,112
1,16,46,68,97,20,31,42,43,69
5,9,13,63,81,11,26,90,93,96
13,30,41,75,108,20,43,79,96,114
27,43,47,51,73,3,9,53,68,93
13,18,20,61,69,21,27,65,70,91
9,29,79,99,106,15,26,41,101,103
11,60,75,85,106,3,61,72,73,100
19,26,71,91,95,11,28,30,38,87
8,25,51,80,92,53,63,64,72,90
27,28,46,54,103,18,30,38,74,84
26,29,46,83,93,9,11,30,42,51
41,47,62,73,110,6,17,26,38,65
27,46,54,86,96,63,66,74,87,88
63,73,79,88,96,3,9,74,83,98
16,20,42,74,87,17,28,37,54,103
35,62,63,84,96,5,17,55,80,107
11,65,84,95,101,8,20,22,37,83
23,48,79,88,106,9,55,60,67,86
27,47,48,88,99,7,10,41,65,101
2,26,37,82,95,5,42,57,74,84
1,38,47,51,87,15,30,78,81,107
22,71,95,101,104,15,16,26,34,78
30,35,41,51,87,16,37,44,57,76
13,16,35,40,98,9,31,50,80,93
39,47,71,75,106,7,12,21,50,62
28,54,86,98,102,37,76,78,90,95
4,22,50,71,96,2,5,33,62,97
13,14,62,80,111,5,71,86,93,106
3,25,41,50,56,10,26,47,58,107
9,68,76,78,83,15,64,79,93,96
11,14,54,62,86,28,48,65,92,101
2,11,64,94,110,9,77,101,103,106
7,12,26,51,72,13,18,20,38,107
3,22,39,71,73,11,72,87,100,101
29,46,50,56,101,20,43,68,82,104
8,26,38,109,111,16,54,55,73,87
5,21,29,67,97,6,20,61,66,77
2,20,70,80,102,30,38,43,62,93
13,23,46,68,81,18,38,51,75,106
2,9,27,34,103,29,30,43,47,64
7,43,94,98,101,1,20,46,84,96
5,20,48,57,106,11,62,81,91,102
7,9,49,91,98,5,17,34,53,87
16,39,41,63,101,20,30,47,76,99
26,40,67,86,102,5,9,74,104,113
3,11,15,28,69,19,34,57,83,87
28,39,44,64,85,2,27,54,74,84
29,47,71,74,75,9,12,37,87,110
20,44,50,103,106,2,15,29,64,102
26,68,71,94,106,11,20,82,86,96
27,28,29,31,34,17,48,69,86,91
8,15,20,75,97,6,21,64,78,101
22,26,29,33,72,17,48,50,79,102
31,37,44,93,97,1,64,91,104,110
7,31,41,72,74,1,34,60,87,103
7,31,65,82,103,3,51,64,69,77
32,64,74,87,93,39,47,62,75,104
8,11,32,71,84,13,27,85,93,99
2,9,10,28,79,37,41,48,76,84
20,38,68,94,97,55,71,91,95,106
3,9,51,72,76,5,11,55,79,89
8,26,69,98,110,20,49,55,87,93
5,11,27,47,97,9,40,68,69,93
1,13,16,60,64,31,46,51,81,84
16,43,64,79,103,15,29,33,45,73
11,28,31,69,91,18,39,55,75,112
16,47,50,103,106,7,9,18,69,87
25,57,62,86,95,13,16,46,63,87
16,28,54,63,66,2,43,49,50,88
16,46,50,62,98,48,60,74,85,86
21,36,65,72,84,16,29,42,43,50
13,40,67,68,85,11,16,93,95,99
27,29,72,87,94,20,47,54,86,106
13,33,44,91,98,1,15,29,57,84
20,59,71,95,110,17,26,31,93,96
9,41,74,79,94,18,21,51,57,86
20,43,68,93,99,27,47,49,53,101
15,41,57,64,95,5,9,11,42,96
7,9,14,79,99,16,22,53,68,69
11,23,28,87,110,15,21,55,68,100
13,23,36,61,101,1,3,9,58,107
17,48,53,79,88,8,49,74,86,92
20,27,49,77,88,50,53,74,83,100
23,29,41,47,79,9,20,46,81,99
2,17,54,101,102,25,26,51,64,70
18,25,30,43,65,8,27,58,68,74
9,15,36,65,78,41,45,68,69,79
30,41,49,58,94,9,20,28,55,72
55,86,93,100,101,21,68,85,88,106
25,44,51,79,97,12,53,78,86,90
9,26,42,55,106,3,29,41,58,74
26,43,51,82,100,28,46,50,53,79
22,29,30,79,94,2,6,59,64,111
5,25,55,72,83,16,18,52,66,78
20,40,43,81,98,5,7,21,65,72
20,28,34,54,92,18,32,43,50,55
23,55,64,79,96,9,29,30,47,83
16,37,47,51,101,9,29,43,64,79
9,53,64,71,98,7,31,36,55,61
40,55,72,85,97,13,48,53,86,90
7,12,13,39,90,60,65,72,86,87
10,26,46,78,85,7,8,75,99,101
17,21,50,60,85,3,7,36,53,67
3,16,17,65,73,26,51,67,78,79
25,30,72,110,112,7,21,39,51,86
29,47,69,94,111,49,55,72,87,91
13,69,70,111,114,9,57,63,74,85
2,8,30,71,93,36,41,64,76,100
3,25,43,69,72,20,38,80,84,85
40,46,64,84,101,13,20,77,103,110
7,20,43,70,110,22,63,67,75,84
8,14,16,26,63,27,39,48,51,84
5,47,58,77,98,13,19,62,66,91
2,12,22,25,50,8,26,39,68,97
3,39,51,54,87,13,15,52,65,79
17,73,84,87,88,5,43,57,63,83
9,44,51,75,96,5,8,97,104,114
74,84,92,97,104,9,15,65,69,101
23,48,73,78,79,9,41,70,90,111
7,11,12,101,110,1,17,55,86,112
8,32,45,46,59,2,50,53,63,105
13,20,54,55,110,28,39,50,53,86
9,54,68,75,87,16,47,55,64,69
3,9,29,42,47,53,68,70,74,84
11,20,86,96,109,22,29,85,99,112
40,48,88,98,99,13,54,62,66,86
10,28,46,79,86,7,31,57,82,93
17,31,54,88,92,3,49,51,63,87
81,86,88,90,106,8,28,63,96,111
19,29,58,78,91,3,9,75,96,101
14,54,65,76,86,2,8,18,25,112
29,34,48,79,86,23,64,65,70,76
12,47,65,90,91,57,71,72,76,87
1,7,17,22,75,15,26,39,65,85
36,41,47,87,90,27,78,88,94,98
8,17,29,91,107,20,23,46,55,59
5,49,54,66,98,13,21,32,40,53
4,9,42,50,99,23,68,69,74,83
42,47,68,75,82,3,33,63,69,74
53,74,83,89,92,46,50,58,77,103
18,28,30,74,87,2,49,76,79,85
36,40,47,86,107,5,35,51,54,60
42,46,50,51,112,11,19,25,79,105
5,51,54,58,74,1,33,43,86,98
9,16,30,72,88,29,46,74,79,86
15,42,63,96,101,27,33,43,47,51
40,45,47,98,101,7,31,53,77,78
20,38,57,59,111,17,21,32,54,103
57,70,76,97,100,7,12,22,26,71
16,23,33,39,99,1,57,64,76,83
6,20,41,79,82,28,55,86,93,98
17,37,38,99,100,60,65,72,80,112
39,54,71,90,96,16,27,47,70,75
25,39,42,68,100,28,46,71,72,112
1,21,28,69,112,25,39,55,71,106
8,20,55,85,96,19,41,79,84,97
5,13,19,69,91,15,42,84,87,98
76,79,84,86,104,11,33,48,72,103
7,20,34,70,110,22,26,29,62,72
5,27,75,84,86,8,13,21,26,97
13,31,63,66,74,16,17,54,86,96
30,43,64,76,109,42,47,94,96,101
29,33,63,64,99,31,74,98,101,106
5,11,28,55,86,14,20,53,63,102
11,26,41,50,110,20,46,47,95,101
2,17,25,50,60,20,21,47,58,110
21,44,53,66,79,48,52,60,86,97
7,11,30,69,87,39,47,84,106,112
31,40,43,49,93,4,27,45,58,80
22,30,43,77,87,16,41,74,88,99
9,16,61,64,81,53,86,97,106,107
13,53,58,63,71,39,44,62,64,65
15,29,36,86,87,14,53,54,96,101
13,50,72,86,89,7,21,28,30,39
7,9,29,35,47,41,43,54,68,86
6,9,48,53,103,12,22,63,85,91
20,28,31,35,93,6,9,29,66,84
5,17,47,51,58,3,43,54,99,102
8,30,39,75,96,7,17,26,29,48
3,14,25,38,73,7,28,47,50,81
11,28,51,52,79,5,16,63,73,98
18,55,76,92,100,38,45,50,72,74
11,50,62,72,110,5,46,63,71,85
2,37,40,49,60,13,70,83,86,99
13,16,40,41,68,33,39,51,99,111
9,41,43,79,84,36,38,42,57,86
27,59,79,81,99,13,42,46,50,69
31,64,74,94,96,9,22,41,69,87
8,16,22,74,101,2,11,26,28,50
25,39,49,63,83,8,53,66,73,88
26,55,72,75,87,7,11,31,47,99
5,21,51,62,69,3,9,55,76,92
8,53,62,88,92,13,55,72,86,102
8,53,66,73,91,63,80,88,89,92
18,21,26,28,110,8,9,23,29,43
27,29,47,64,82,36,65,78,86,101
1,21,26,39,79,46,52,63,86,97
68,69,78,87,109,7,22,29,47,101
26,54,85,93,112,3,7,11,51,72
57,75,94,97,99,8,20,29,49,66
43,47,53,101,102,9,27,42,69,73
5,56,69,76,79,31,54,66,74,92
16,42,65,92,106,2,35,50,55,79
7,34,39,57,61,20,38,47,50,72
19,26,29,39,66,20,30,55,67,74
33,44,51,64,97,2,26,47,75,78
5,47,69,89,98,11,40,48,55,73
15,33,65,74,86,9,16,29,47,101
27,29,50,74,82,15,17,69,86,101
7,27,40,81,106,14,17,18,68,88
53,71,74,77,87,4,7,13,25,68
2,30,63,84,93,7,17,74,81,85
84,89,91,98,103,26,29,47,83,93
20,29,42,45,78,9,34,65,72,86
16,38,46,68,77,9,14,29,86,99
39,64,95,102,110,26,38,46,50,77
5,46,63,92,93,9,51,69,73,79
51,60,76,86,92,5,8,39,56,73
18,23,75,86,97,13,29,84,93,101
62,73,76,92,93,33,48,51,68,87
16,46,87,89,96,36,53,65,86,102
20,21,51,72,87,7,41,50,55,75
2,18,23,74,111,6,9,41,75,84
8,12,26,62,102,5,38,74,88,93
10,28,39,86,87,9,20,29,37,76
2,11,30,31,99,26,29,72,76,84
1,17,33,50,110,7,47,51,75,95
14,47,55,64,73,1,9,60,87,103
3,11,12,38,83,7,20,39,61,77
20,47,96,101,109,22,41,75,84,103
53,74,88,92,99,9,17,42,51,68
18,29,30,83,88,22,53,67,68,84
38,48,61,86,87,13,26,29,81,100
13,29,42,92,95,40,46,69,86,103
6,20,29,57,76,2,9,30,31,48
7,12,47,87,99,26,52,59,86,98
55,68,72,74,107,20,41,65,103,109
9,17,30,60,93,73,79,96,98,111
1,26,28,34,99,8,9,44,60,71
13,27,74,75,88,38,47,68,86,103
10,29,58,78,79,9,42,65,101,103
3,51,58,72,97,9,23,25,53,88
49,60,72,85,101,52,55,68,69,74
7,68,81,107,108,27,45,70,71,94
15,76,79,86,99,5,31,39,54,63
2,15,34,50,79,27,68,77,96,106
30,31,41,46,51,15,27,75,78,80
20,29,72,97,103,7,87,93,104,110
20,29,43,81,110,34,55,72,107,112
25,38,56,86,111,7,30,43,61,72
20,21,75,77,95,7,11,34,86,96
3,8,28,68,74,21,26,73,87,106
16,65,75,82,106,4,27,29,42,99
81,84,96,98,101,7,34,68,94,99
8,39,51,87,101,11,26,62,71,106
4,30,43,75,81,7,41,78,86,96
7,8,11,40,55,46,62,87,104,106
16,20,35,64,108,3,39,44,57,88
1,2,21,68,84,17,20,39,99,101
1,7,26,35,96,2,21,47,71,83
1,15,89,92,98,31,51,53,63,86
12,20,46,50,85,8,26,30,47,97
74,101,103,104,106,41,43,50,64,110
3,27,43,53,77,18,51,63,74,88
2,8,73,88,112,18,23,25,57,76
19,39,51,60,86,20,35,81,84,88
12,29,35,75,101,2,21,26,83,110
11,43,73,99,101,3,29,48,50,74
8,29,84,86,106,16,17,57,82,87
5,48,51,87,98,7,36,45,53,86
3,9,34,55,72,15,68,86,89,96
9,36,44,85,99,26,28,34,50,98
6,16,45,99,111,12,15,27,36,60
13,55,63,73,102,3,9,17,31,98
33,40,41,43,97,17,18,77,96,101
13,84,86,93,96,7,36,42,47,68
3,13,30,41,55,7,62,67,102,106
17,36,55,90,103,1,32,51,87,98
7,54,55,86,95,26,35,71,74,83
2,74,79,84,93,8,16,35,86,90
5,49,51,63,77,21,48,86,92,98
4,30,46,56,75,11,25,47,85,89
20,29,44,76,91,38,84,93,101,106
20,28,35,37,84,9,10,65,79,87
14,26,28,29,95,10,16,17,71,101
13,40,67,86,99,9,17,50,68,98
5,17,56,100,112,7,11,71,72,75
17,48,51,73,92,28,40,53,58,76
5,10,21,55,68,8,13,30,62,80
20,57,84,94,107,3,29,43,103,109
21,51,72,79,97,9,17,53,89,92
9,41,55,71,90,65,70,84,87,89
63,74,85,92,103,23,51,73,79,88
18,26,29,35,91,20,30,39,41,47
9,41,63,66,84,17,28,48,55,79
3,43,48,90,98,5,9,27,85,89
17,54,55,64,88,21,46,89,96,102
1,27,44,47,84,11,13,20,33,82
9,31,63,99,102,19,51,74,87,91
27,35,58,70,104,5,9,40,45,69
9,55,74,86,88,13,53,63,83,87
13,60,65,68,81,1,7,27,43,57
7,11,44,51,91,1,16,26,35,65
26,59,70,87,88,39,50,62,80,93
9,50,69,79,89,27,41,64,74,92
16,28,55,68,78,2,39,50,69,83
28,35,49,54,87,1,20,33,76,107
55,64,79,89,98,29,39,68,77,86
21,46,47,50,86,2,55,68,69,83
41,64,65,84,101,10,20,36,78,110
39,68,86,88,106,12,52,61,66,112
13,63,79,81,108,5,16,19,30,48
7,25,30,47,99,17,18,21,91,98
16,41,68,75,106,7,43,69,93,101
11,55,63,79,83,1,21,39,65,86
7,51,53,54,66,47,71,91,98,103
7,47,55,64,80,1,65,86,96,101
38,48,62,73,92,5,16,17,54,88
1,21,25,51,84,26,40,55,56,106
51,55,63,90,97,18,39,52,80,92
27,43,45,55,57,3,9,68,69,83
39,55,63,64,66,62,72,91,92,101
3,15,19,28,100,8,31,47,69,87
7,30,41,75,82,20,50,57,60,95
13,51,67,68,75,2,21,31,55,71
17,26,38,72,100,7,15,33,49,50
31,40,57,93,107,8,9,28,84,86
15,30,69,94,101,7,20,46,64,96
30,41,68,88,106,11,45,52,53,84
1,42,63,86,104,5,28,54,74,97
7,12,17,30,112,21,50,59,85,100
40,68,72,97,98,13,27,33,47,77
16,30,34,50,86,5,31,55,89,92
11,26,28,31,72,39,46,60,62,69
3,54,65,78,85,12,34,62,88,90
40,56,73,74,99,46,50,60,92,98
10,78,102,104,111,16,31,64,70,99
7,42,84,100,106,12,52,71,105,112
17,26,51,86,95,11,20,65,71,93
31,56,74,88,103,5,40,46,96,98
23,34,64,69,70,20,30,39,104,107
47,53,69,87,101,7,9,21,27,41
15,27,45,50,65,9,41,47,79,101
12,37,86,96,106,11,14,28,63,91
50,59,71,77,105,11,41,66,88,112
7,8,21,75,99,39,40,51,67,112
9,44,51,78,86,15,27,29,41,75
53,68,75,80,88,17,21,27,78,92
27,49,74,78,88,9,11,20,29,68
15,20,30,78,85,7,21,22,40,71
4,52,60,68,112,39,51,62,82,90
21,30,55,81,110,17,26,53,54,60
29,42,66,78,92,9,49,64,69,83
3,41,68,96,101,17,20,28,30,103
28,47,68,89,98,5,26,41,69,74
64,72,74,79,98,17,30,50,53,77
13,22,48,64,107,7,20,34,60,112
17,40,72,91,96,65,68,77,86,93
8,29,64,87,94,5,16,52,59,108
12,87,88,102,106,9,29,49,60,68
17,51,54,88,92,5,49,66,93,99
13,25,27,77,86,38,39,68,95,107
7,17,21,91,102,11,26,39,71,112
29,42,43,86,107,16,27,71,74,113
18,26,41,99,101,2,55,66,87,110
17,56,66,86,99,20,26,63,75,98
5,36,85,99,102,30,39,41,55,64
22,46,50,71,100,76,78,85,86,112
16,20,69,74,98,21,54,68,79,99
22,41,84,96,101,9,37,42,43,79
7,11,27,41,96,9,42,69,101,106
11,20,87,93,99,15,39,50,72,112
5,18,23,25,33,37,51,55,74,95
11,12,20,22,97,7,8,21,86,98
9,27,35,41,83,14,42,48,75,96
2,30,43,44,50,27,34,53,63,68
26,31,60,95,100,30,42,46,54,65
2,4,16,71,91,27,51,58,96,99
36,49,62,86,114,4,16,25,27,55
29,63,65,68,79,9,10,31,86,103
7,27,29,74,95,25,30,35,39,42
5,19,47,58,74,17,31,63,96,101
7,15,45,78,85,47,54,71,72,111
27,46,68,74,96,9,44,63,83,103
20,45,50,99,106,31,41,63,74,83
20,43,54,65,111,6,30,33,39,91
31,69,82,96,101,9,41,68,76,78
16,48,53,74,101,42,46,68,92,96
23,40,63,65,75,7,8,47,97,111
25,55,64,72,100,7,8,46,51,112
15,29,67,75,84,39,42,47,78,92
7,11,22,26,99,6,13,20,35,102
9,20,39,58,88,15,34,65,86,92
6,7,74,85,99,16,17,18,33,67
15,69,87,95,97,5,42,57,86,98
1,13,25,51,86,52,56,72,79,97
3,28,42,49,91,13,29,69,87,93
3,18,55,97,109,28,34,50,63,88
25,39,73,86,88,1,63,64,65,79
18,25,65,68,88,7,31,47,77,104
68,89,92,98,103,5,7,45,49,51
10,28,49,79,110,23,26,48,69,76
7,22,25,88,93,4,35,71,96,101
53,54,62,86,106,1,3,21,29,71
40,50,51,54,69,20,35,47,84,96
30,41,47,63,87,10,11,65,79,83
21,43,59,85,100,7,30,46,47,99
2,8,11,26,50,7,20,34,36,103
17,27,40,51,77,7,34,41,56,68
2,7,13,26,41,1,20,30,39,65
15,30,41,68,96,14,16,34,47,88
53,59,70,91,112,21,51,72,85,87
11,58,65,72,88,8,27,50,69,73
1,26,31,69,95,11,20,22,65,94
13,53,63,68,84,9,19,20,65,91
11,14,32,55,74,18,42,51,78,89
12,16,22,27,80,3,20,39,53,67
9,29,50,79,82,2,14,36,63,74
7,20,21,75,93,8,30,36,90,110
5,17,48,51,66,1,43,86,88,98
2,72,85,87,94,20,29,35,73,106
22,26,30,51,67,9,25,42,53,101
1,62,75,96,106,39,42,47,50,102
9,30,41,64,75,15,20,44,78,84
17,48,55,79,90,16,32,39,51,91
39,41,53,88,92,38,64,80,86,89
26,27,29,78,106,9,43,51,86,101
7,18,21,23,71,11,98,100,106,112
1,7,30,65,74,8,20,39,87,99
16,34,87,93,103,1,26,38,74,85
7,45,49,88,92,11,30,51,68,69
27,29,33,43,75,22,26,86,99,106
13,20,53,68,70,1,29,84,97,101
1,49,53,71,111,26,44,55,62,97
7,11,48,50,88,5,17,42,55,71
30,39,51,106,112,7,22,23,31,104
4,26,57,72,75,7,12,52,86,112
15,21,47,51,90,7,28,74,87,103
26,28,39,57,93,29,72,74,87,112
16,23,29,42,50,9,54,75,79,96
18,57,74,81,87,7,8,17,91,97
7,13,51,63,83,20,28,55,64,106
16,19,76,83,106,15,23,50,74,89
7,13,16,72,79,3,11,96,110,112
15,30,65,83,86,21,25,29,84,93
11,13,40,63,89,51,60,66,91,95
32,55,74,87,106,8,26,28,47,91
9,55,72,76,79,26,51,71,74,82
25,67,71,85,86,7,30,32,39,64
9,13,75,79,98,19,76,86,91,103
20,28,29,44,50,2,19,57,91,95
9,31,42,63,96,46,47,50,88,102
9,27,42,74,99,7,45,73,77,101
4,13,72,79,86,7,11,26,39,87
12,30,38,76,112,7,26,70,80,106
54,62,74,84,101,9,14,30,41,79
42,69,74,85,101,1,7,20,78,96
18,25,63,69,97,46,62,81,86,91
7,15,85,100,106,12,20,46,50,105
7,23,79,94,96,56,78,91,99,102
9,16,68,76,96,27,51,58,74,89
25,55,71,72,87,3,39,51,52,60
7,23,30,39,43,20,42,55,75,87
18,20,32,43,65,27,39,54,87,98
12,17,25,48,112,4,47,49,85,90
28,48,55,73,79,6,10,65,75,84
1,21,51,66,76,17,54,55,58,73
26,47,55,87,89,11,13,16,68,100
54,72,81,86,87,13,19,55,90,91
51,54,55,66,68,5,21,72,83,89
11,14,28,31,103,34,41,49,83,105
8,20,21,30,54,10,34,50,71,107
15,19,71,88,91,3,21,43,57,70
36,49,64,88,100,7,21,25,83,95
6,14,30,41,86,20,28,34,48,88
31,39,50,69,106,1,21,30,100,112
2,20,31,47,95,7,39,68,97,99
13,20,68,77,99,27,41,43,69,87
15,17,25,83,88,22,26,39,53,54
31,39,64,94,99,20,36,74,84,93
15,20,51,74,110,7,22,44,46,86
13,65,73,80,86,12,46,79,90,97
30,31,47,94,97,7,34,73,96,101
5,7,25,44,99,4,22,26,39,62
29,67,74,75,84,19,64,91,101,106
40,51,58,67,97,7,13,31,80,99
9,29,78,79,83,12,17,50,65,92
13,51,72,86,92,17,52,65,69,80
13,20,22,67,69,8,44,64,65,109
55,72,74,84,92,5,7,19,97,99
4,7,30,49,72,11,17,50,51,71
13,67,86,99,101,30,43,53,68,78
47,55,71,79,98,9,38,42,68,91
26,41,44,68,70,14,18,32,37,87
3,10,39,42,99,9,46,47,79,88
15,26,33,43,53,8,30,76,91,99
13,50,72,87,99,23,38,49,52,79
42,51,64,74,107,9,16,18,27,97
2,14,90,98,104,5,13,19,37,74
7,11,39,86,99,8,17,62,79,85
17,25,30,95,97,8,10,26,35,83
26,74,103,104,106,2,10,31,51,64
4,7,26,75,110,8,30,39,71,112
7,47,50,72,84,1,11,20,97,100
28,41,43,50,74,9,14,21,42,70
11,19,75,99,112,6,20,55,91,94
8,26,29,39,79,4,15,72,87,112
2,30,50,54,76,41,69,71,79,101
9,16,44,79,85,6,36,50,65,84
10,41,59,69,110,1,13,26,75,98
21,50,77,84,104,47,61,79,82,103
10,17,26,65,88,44,49,64,74,83
17,55,67,68,102,7,12,28,35,112
20,50,64,67,106,37,38,43,57,70
25,35,74,79,88,9,17,50,54,92
7,53,54,68,74,3,17,48,66,88
13,20,21,31,36,9,11,26,65,83
3,20,34,51,75,43,64,69,78,92
19,27,34,53,91,33,63,78,79,88
15,19,30,31,41,42,63,65,91,99
17,29,37,82,87,8,63,84,86,106
5,55,64,73,97,16,18,26,39,51
2,27,40,99,100,20,35,50,95,96
5,40,54,55,98,13,48,62,66,92
20,22,31,97,106,18,26,29,47,60
3,30,43,51,56,42,48,58,74,103
34,40,66,80,88,17,55,58,83,93
18,26,34,68,96,11,12,71,100,112
7,25,31,39,99,47,52,71,85,91
40,44,63,92,96,18,27,64,69,97
17,26,50,72,99,12,30,52,85,87
26,67,71,75,85,10,20,47,55,107
1,53,72,78,79,7,10,22,50,65
9,11,29,42,68,43,63,90,93,102
1,16,17,20,90,8,65,76,79,103
17,28,48,65,83,32,35,51,72,86
25,38,49,72,112,7,8,74,85,87
6,20,29,40,43,7,13,47,68,106
8,31,69,97,112,28,43,50,60,72
21,30,31,94,111,6,20,37,41,74
16,18,22,26,96,2,43,64,65,84
20,47,75,81,103,16,41,68,74,106
40,65,71,85,109,3,12,52,53,62
22,63,84,86,98,20,29,30,44,46
9,19,54,84,91,31,69,74,87,98
26,47,53,85,106,19,69,78,91,107
22,30,77,87,104,1,84,97,101,106
10,65,79,89,96,8,9,50,68,76
20,25,28,50,72,2,4,7,46,69
38,50,55,67,100,30,46,62,85,106
2,47,68,76,86,50,60,62,74,83
12,16,50,55,106,1,39,87,89,100
10,46,50,66,96,2,14,26,74,93
15,19,50,91,110,7,10,11,30,69
30,42,46,51,112,7,11,50,72,110
74,86,88,93,104,30,32,41,65,97
9,60,62,100,114,22,51,53,87,95
11,20,47,99,102,37,75,82,95,110
11,26,50,54,71,20,21,30,72,97
19,30,65,91,104,13,36,66,80,87
6,23,48,55,84,16,87,98,104,107
7,13,35,40,66,19,50,74,91,96
13,55,77,83,92,20,28,51,56,68
17,37,40,83,88,11,16,20,27,102
9,10,41,84,90,14,34,54,86,88
20,28,50,99,103,2,7,38,69,87
9,29,72,78,87,10,17,23,53,101
8,55,68,74,84,46,50,61,77,112
7,10,29,47,68,74,79,87,88,97
4,13,51,55,86,47,58,88,95,98
23,36,74,87,97,8,46,53,84,100
7,9,15,31,34,17,54,63,86,102
7,14,17,27,93,1,22,65,86,87
42,60,74,87,111,10,20,23,41,56
8,29,74,84,87,37,54,76,86,97
7,22,41,88,101,20,47,65,86,94
16,20,41,43,51,7,15,87,93,99
16,20,46,54,71,35,84,85,95,96
20,33,53,56,74,6,26,41,76,87
26,95,101,106,110,2,12,17,61,87
9,43,79,84,94,8,36,57,93,101
23,74,81,87,88,5,16,54,57,95
2,74,75,81,91,7,21,30,65,94
20,32,45,55,86,10,27,41,49,62
2,16,70,89,90,28,54,64,75,98
18,41,47,68,91,8,10,33,94,101
13,72,73,79,92,18,54,66,86,97
